time_s,displacement_mm,frame,force_n,image_path,extracted_path
16.072,2.6787,121,0.559,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00121.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00121.jpg"
16.202,2.7003,122,0.566,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00122.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00122.jpg"
16.335,2.7225,123,0.572,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00123.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00123.jpg"
16.468,2.7447,124,0.58,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00124.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00124.jpg"
16.599,2.7665,125,0.586,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00125.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00125.jpg"
16.731,2.7885,126,0.594,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00126.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00126.jpg"
16.863,2.8105,127,0.601,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00127.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00127.jpg"
16.995,2.8325,128,0.609,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00128.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00128.jpg"
17.128,2.8547,129,0.616,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00129.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00129.jpg"
17.26,2.8767,130,0.622,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00130.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00130.jpg"
17.391,2.8985,131,0.628,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00131.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00131.jpg"
17.524,2.9207,132,0.635,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00132.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00132.jpg"
17.655,2.9425,133,0.644,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00133.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00133.jpg"
17.789,2.9648,134,0.649,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00134.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00134.jpg"
17.918,2.9863,135,0.657,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00135.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00135.jpg"
18.084,3.014,136,0.665,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00136.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00136.jpg"
18.214,3.0357,137,0.673,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00137.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00137.jpg"
18.349,3.0582,138,0.679,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00138.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00138.jpg"
18.48,3.08,139,0.687,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00139.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00139.jpg"
18.613,3.1022,140,0.692,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00140.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00140.jpg"
18.742,3.1237,141,0.699,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00141.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00141.jpg"
18.876,3.146,142,0.705,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00142.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00142.jpg"
19.008,3.168,143,0.711,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00143.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00143.jpg"
19.139,3.1898,144,0.718,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00144.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00144.jpg"
19.267,3.2112,145,0.724,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00145.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00145.jpg"
19.404,3.234,146,0.732,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00146.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00146.jpg"
19.536,3.256,147,0.739,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00147.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00147.jpg"
19.666,3.2777,148,0.747,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00148.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00148.jpg"
19.797,3.2995,149,0.752,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00149.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00149.jpg"
19.934,3.3223,150,0.759,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00150.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00150.jpg"
20.062,3.3437,151,0.764,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00151.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00151.jpg"
20.194,3.3657,152,0.771,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00152.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00152.jpg"
20.328,3.388,153,0.779,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00153.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00153.jpg"
20.462,3.4103,154,0.786,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00154.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00154.jpg"
20.593,3.4322,155,0.792,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00155.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00155.jpg"
20.725,3.4542,156,0.799,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00156.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00156.jpg"
20.857,3.4762,157,0.806,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00157.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00157.jpg"
20.99,3.4983,158,0.813,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00158.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00158.jpg"
21.119,3.5198,159,0.82,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00159.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00159.jpg"
21.253,3.5422,160,0.827,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00160.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00160.jpg"
21.383,3.5638,161,0.834,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00161.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00161.jpg"
21.515,3.5858,162,0.841,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00162.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00162.jpg"
21.649,3.6082,163,0.848,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00163.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00163.jpg"
21.78,3.63,164,0.855,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00164.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00164.jpg"
21.913,3.6522,165,0.86,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00165.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00165.jpg"
22.045,3.6742,166,0.868,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00166.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00166.jpg"
22.177,3.6962,167,0.875,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00167.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00167.jpg"
22.311,3.7185,168,0.881,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00168.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00168.jpg"
22.441,3.7402,169,0.889,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00169.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00169.jpg"
22.574,3.7623,170,0.896,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00170.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00170.jpg"
22.703,3.7838,171,0.904,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00171.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00171.jpg"
22.838,3.8063,172,0.909,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00172.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00172.jpg"
22.969,3.8282,173,0.916,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00173.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00173.jpg"
23.101,3.8502,174,0.923,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00174.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00174.jpg"
23.262,3.877,175,0.93,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00175.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00175.jpg"
23.396,3.8993,176,0.938,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00176.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00176.jpg"
23.528,3.9213,177,0.944,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00177.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00177.jpg"
23.66,3.9433,178,0.95,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00178.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00178.jpg"
23.791,3.9652,179,0.958,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00179.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00179.jpg"
23.925,3.9875,180,0.964,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00180.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00180.jpg"
24.055,4.0092,181,0.971,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00181.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00181.jpg"
24.189,4.0315,182,0.976,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00182.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00182.jpg"
24.32,4.0533,183,0.984,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00183.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00183.jpg"
24.452,4.0753,184,0.993,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00184.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00184.jpg"
24.582,4.097,185,1.0,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00185.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00185.jpg"
24.716,4.1193,186,1.005,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00186.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00186.jpg"
24.846,4.141,187,1.012,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00187.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00187.jpg"
24.981,4.1635,188,1.018,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00188.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00188.jpg"
25.112,4.1853,189,1.025,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00189.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00189.jpg"
25.245,4.2075,190,1.032,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00190.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00190.jpg"
25.376,4.2293,191,1.039,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00191.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00191.jpg"
25.509,4.2515,192,1.047,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00192.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00192.jpg"
25.641,4.2735,193,1.052,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00193.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00193.jpg"
25.773,4.2955,194,1.059,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00194.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00194.jpg"
25.903,4.3172,195,1.066,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00195.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00195.jpg"
26.038,4.3397,196,1.072,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00196.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00196.jpg"
26.168,4.3613,197,1.078,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00197.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00197.jpg"
26.302,4.3837,198,1.086,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00198.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00198.jpg"
26.432,4.4053,199,1.093,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00199.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00199.jpg"
26.565,4.4275,200,1.098,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00200.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00200.jpg"
26.696,4.4493,201,1.106,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00201.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00201.jpg"
26.828,4.4713,202,1.111,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00202.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00202.jpg"
26.96,4.4933,203,1.118,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00203.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00203.jpg"
27.093,4.5155,204,1.123,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00204.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00204.jpg"
27.223,4.5372,205,1.131,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00205.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00205.jpg"
27.356,4.5593,206,1.137,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00206.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00206.jpg"
27.488,4.5813,207,1.143,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00207.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00207.jpg"
27.622,4.6037,208,1.149,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00208.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00208.jpg"
27.751,4.6252,209,1.155,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00209.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00209.jpg"
27.886,4.6477,210,1.162,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00210.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00210.jpg"
28.016,4.6693,211,1.167,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00211.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00211.jpg"
28.151,4.6918,212,1.177,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00212.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00212.jpg"
28.314,4.719,213,1.184,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00213.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00213.jpg"
28.447,4.7412,214,1.192,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00214.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00214.jpg"
28.576,4.7627,215,1.197,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00215.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00215.jpg"
28.709,4.7848,216,1.206,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00216.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00216.jpg"
28.84,4.8067,217,1.211,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00217.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00217.jpg"
28.974,4.829,218,1.218,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00218.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00218.jpg"
29.106,4.851,219,1.225,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00219.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00219.jpg"
29.238,4.873,220,1.231,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00220.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00220.jpg"
29.37,4.895,221,1.238,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00221.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00221.jpg"
29.504,4.9173,222,1.244,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00222.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00222.jpg"
29.635,4.9392,223,1.252,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00223.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00223.jpg"
29.765,4.9608,224,1.258,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00224.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00224.jpg"
29.897,4.9828,225,1.265,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00225.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00225.jpg"
30.029,5.0048,226,1.272,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00226.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00226.jpg"
30.16,5.0267,227,1.278,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00227.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00227.jpg"
30.296,5.0493,228,1.286,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00228.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00228.jpg"
30.425,5.0708,229,1.293,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00229.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00229.jpg"
30.56,5.0933,230,1.299,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00230.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00230.jpg"
30.687,5.1145,231,1.306,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00231.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00231.jpg"
30.825,5.1375,232,1.314,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00232.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00232.jpg"
30.955,5.1592,233,1.321,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00233.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00233.jpg"
31.088,5.1813,234,1.326,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00234.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00234.jpg"
31.217,5.2028,235,1.334,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00235.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00235.jpg"
31.352,5.2253,236,1.342,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00236.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00236.jpg"
31.483,5.2472,237,1.347,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00237.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00237.jpg"
31.616,5.2693,238,1.354,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00238.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00238.jpg"
31.744,5.2907,239,1.362,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00239.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00239.jpg"
31.881,5.3135,240,1.367,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00240.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00240.jpg"
32.01,5.335,241,1.374,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/frame_00241.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, 0)/frames/extracted/frame_00241.jpg"
