image_path,loc_x,loc_y,displacement_mm,force_n,session
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00402.png,160,4,8.9045,0.194,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00403.png,160,4,8.9267,0.195,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00404.png,160,4,8.9482,0.193,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00405.png,160,4,8.9707,0.195,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00406.png,160,4,8.992,0.195,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00407.png,160,4,9.0148,0.197,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00408.png,160,4,9.0365,0.196,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00409.png,160,4,9.0588,0.199,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00410.png,160,4,9.0805,0.199,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00411.png,160,4,9.1028,0.201,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00412.png,160,4,9.1245,0.201,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00413.png,160,4,9.1467,0.202,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00414.png,160,4,9.1683,0.204,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00415.png,160,4,9.1908,0.204,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00416.png,160,4,9.2125,0.205,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00417.png,160,4,9.2347,0.205,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00418.png,160,4,9.2563,0.206,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00419.png,160,4,9.2788,0.208,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00420.png,160,4,9.3005,0.208,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00421.png,160,4,9.3225,0.21,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00422.png,160,4,9.3447,0.21,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00423.png,160,4,9.3667,0.211,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00424.png,160,4,9.3887,0.212,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00425.png,160,4,9.411,0.212,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00426.png,160,4,9.4325,0.212,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00427.png,160,4,9.4602,0.214,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00428.png,160,4,9.482,0.215,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00429.png,160,4,9.5043,0.216,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00430.png,160,4,9.526,0.216,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00431.png,160,4,9.5483,0.218,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00432.png,160,4,9.5698,0.219,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00433.png,160,4,9.5922,0.22,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00434.png,160,4,9.614,0.22,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00435.png,160,4,9.6363,0.221,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00436.png,160,4,9.658,0.223,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00437.png,160,4,9.6802,0.223,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00438.png,160,4,9.7017,0.225,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00439.png,160,4,9.7243,0.225,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00440.png,160,4,9.746,0.226,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00441.png,160,4,9.7682,0.227,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00442.png,160,4,9.79,0.228,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00443.png,160,4,9.8123,0.229,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00444.png,160,4,9.8337,0.23,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00445.png,160,4,9.8563,0.231,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00446.png,160,4,9.878,0.232,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00447.png,160,4,9.9003,0.233,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00448.png,160,4,9.922,0.233,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00449.png,160,4,9.9445,0.235,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00450.png,160,4,9.9662,0.235,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00451.png,160,4,9.9883,0.237,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y4/frame_00452.png,160,4,10.0102,0.237,x160_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00000.png,160,6,0.0002,0.0,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00001.png,160,6,0.022,0.0,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00002.png,160,6,0.0437,0.0,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00003.png,160,6,0.066,0.0,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00004.png,160,6,0.0877,0.001,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00005.png,160,6,0.11,0.0,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00006.png,160,6,0.131,0.001,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00007.png,160,6,0.1535,0.001,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00008.png,160,6,0.1757,0.0,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00009.png,160,6,0.198,0.001,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00010.png,160,6,0.2197,0.0,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00011.png,160,6,0.242,0.002,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00012.png,160,6,0.2638,0.001,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00013.png,160,6,0.2858,0.001,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00014.png,160,6,0.3078,0.002,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00015.png,160,6,0.33,0.002,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00016.png,160,6,0.3517,0.001,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00017.png,160,6,0.3737,0.002,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00018.png,160,6,0.3957,0.002,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00019.png,160,6,0.418,0.003,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00020.png,160,6,0.4398,0.002,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00021.png,160,6,0.4622,0.003,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00022.png,160,6,0.4838,0.003,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00023.png,160,6,0.5062,0.004,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00024.png,160,6,0.5332,0.003,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00025.png,160,6,0.5555,0.003,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00026.png,160,6,0.5772,0.003,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00027.png,160,6,0.5995,0.004,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00028.png,160,6,0.6212,0.004,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00029.png,160,6,0.6433,0.005,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00030.png,160,6,0.6652,0.004,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00031.png,160,6,0.6875,0.004,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00032.png,160,6,0.7092,0.005,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00033.png,160,6,0.7313,0.005,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00034.png,160,6,0.7532,0.005,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00035.png,160,6,0.7755,0.004,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00036.png,160,6,0.7972,0.005,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00037.png,160,6,0.8195,0.006,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00038.png,160,6,0.8412,0.006,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00039.png,160,6,0.8635,0.005,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00040.png,160,6,0.8852,0.007,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00041.png,160,6,0.9073,0.006,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00042.png,160,6,0.9292,0.006,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00043.png,160,6,0.9515,0.006,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00044.png,160,6,0.9732,0.006,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00045.png,160,6,0.9955,0.007,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00046.png,160,6,1.0172,0.007,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00047.png,160,6,1.0395,0.007,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00048.png,160,6,1.0612,0.007,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00049.png,160,6,1.0837,0.008,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00050.png,160,6,1.1052,0.009,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00051.png,160,6,1.1277,0.008,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00052.png,160,6,1.1493,0.009,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00053.png,160,6,1.1717,0.009,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00054.png,160,6,1.1933,0.009,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00055.png,160,6,1.2157,0.009,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00056.png,160,6,1.2372,0.009,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00057.png,160,6,1.2595,0.01,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00058.png,160,6,1.2808,0.01,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00059.png,160,6,1.3035,0.01,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00060.png,160,6,1.3252,0.01,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00061.png,160,6,1.3473,0.01,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00062.png,160,6,1.3747,0.011,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00063.png,160,6,1.397,0.011,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00064.png,160,6,1.4187,0.011,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00065.png,160,6,1.4403,0.012,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00066.png,160,6,1.4625,0.011,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00067.png,160,6,1.485,0.012,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00068.png,160,6,1.5067,0.013,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00069.png,160,6,1.529,0.012,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00070.png,160,6,1.5505,0.013,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00071.png,160,6,1.573,0.012,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00072.png,160,6,1.5947,0.012,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00073.png,160,6,1.6168,0.013,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00074.png,160,6,1.6387,0.013,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00075.png,160,6,1.661,0.014,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00076.png,160,6,1.6828,0.014,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00077.png,160,6,1.7048,0.014,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00078.png,160,6,1.7267,0.014,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00079.png,160,6,1.7492,0.014,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00080.png,160,6,1.7705,0.014,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00081.png,160,6,1.793,0.015,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00082.png,160,6,1.8147,0.015,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00083.png,160,6,1.837,0.015,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00084.png,160,6,1.8588,0.016,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00085.png,160,6,1.881,0.016,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00086.png,160,6,1.9028,0.015,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00087.png,160,6,1.9252,0.015,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00088.png,160,6,1.9468,0.017,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00089.png,160,6,1.9692,0.017,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00090.png,160,6,1.9908,0.018,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00091.png,160,6,2.013,0.017,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00092.png,160,6,2.0348,0.018,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00093.png,160,6,2.057,0.017,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00094.png,160,6,2.0788,0.017,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00095.png,160,6,2.101,0.019,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00096.png,160,6,2.1228,0.019,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00097.png,160,6,2.145,0.019,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00098.png,160,6,2.1667,0.02,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00099.png,160,6,2.1892,0.019,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00100.png,160,6,2.2108,0.02,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00101.png,160,6,2.2385,0.02,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00102.png,160,6,2.2602,0.02,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00103.png,160,6,2.2825,0.021,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00104.png,160,6,2.3042,0.02,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00105.png,160,6,2.3263,0.021,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00106.png,160,6,2.3482,0.021,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00107.png,160,6,2.3705,0.022,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00108.png,160,6,2.3922,0.022,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00109.png,160,6,2.4145,0.022,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00110.png,160,6,2.4358,0.022,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00111.png,160,6,2.4583,0.022,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00112.png,160,6,2.48,0.022,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00113.png,160,6,2.5023,0.023,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00114.png,160,6,2.5242,0.024,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00115.png,160,6,2.5465,0.024,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00116.png,160,6,2.5682,0.024,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00117.png,160,6,2.5905,0.024,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00118.png,160,6,2.6123,0.026,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00119.png,160,6,2.6347,0.025,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00120.png,160,6,2.6563,0.026,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00121.png,160,6,2.6787,0.026,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00122.png,160,6,2.7002,0.026,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00123.png,160,6,2.7225,0.026,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00124.png,160,6,2.7442,0.028,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00125.png,160,6,2.7665,0.027,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00126.png,160,6,2.7883,0.027,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00127.png,160,6,2.8105,0.027,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00128.png,160,6,2.8323,0.028,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00129.png,160,6,2.8545,0.029,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00130.png,160,6,2.8763,0.028,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00131.png,160,6,2.8987,0.028,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00132.png,160,6,2.9203,0.03,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00133.png,160,6,2.9418,0.029,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00134.png,160,6,2.9642,0.031,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00135.png,160,6,2.9867,0.03,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00136.png,160,6,3.0083,0.03,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00137.png,160,6,3.0307,0.032,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00138.png,160,6,3.0523,0.031,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00139.png,160,6,3.0798,0.031,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00140.png,160,6,3.1017,0.032,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00141.png,160,6,3.124,0.032,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00142.png,160,6,3.1457,0.032,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00143.png,160,6,3.168,0.033,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00144.png,160,6,3.1898,0.034,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00145.png,160,6,3.2118,0.033,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00146.png,160,6,3.2337,0.033,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00147.png,160,6,3.2562,0.034,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00148.png,160,6,3.2775,0.035,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00149.png,160,6,3.2998,0.035,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00150.png,160,6,3.3215,0.035,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00151.png,160,6,3.344,0.036,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00152.png,160,6,3.3652,0.035,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00153.png,160,6,3.3878,0.036,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00154.png,160,6,3.4097,0.037,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00155.png,160,6,3.432,0.038,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00156.png,160,6,3.4538,0.038,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00157.png,160,6,3.475,0.038,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00158.png,160,6,3.4972,0.038,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00159.png,160,6,3.5195,0.038,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00160.png,160,6,3.5417,0.039,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00161.png,160,6,3.564,0.04,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00162.png,160,6,3.5857,0.04,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00163.png,160,6,3.608,0.04,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00164.png,160,6,3.6298,0.041,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00165.png,160,6,3.6515,0.041,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00166.png,160,6,3.6737,0.041,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00167.png,160,6,3.696,0.042,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00168.png,160,6,3.7178,0.042,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00169.png,160,6,3.74,0.043,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00170.png,160,6,3.7617,0.044,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00171.png,160,6,3.7842,0.043,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00172.png,160,6,3.8058,0.044,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00173.png,160,6,3.8282,0.044,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00174.png,160,6,3.8497,0.044,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00175.png,160,6,3.8723,0.045,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00176.png,160,6,3.8938,0.045,x160_y6
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x160_y6/frame_00177.png,160,6,3.9162,0.045,x160_y6
