image_path,loc_x,loc_y,displacement_mm,force_n,session
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y2/synth_frame_00339_d1.0.png,150.0,2.0,1.0,0.008508,x150_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y2/synth_frame_00339_d1.5.png,150.0,2.0,1.5,0.015631,x150_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y2/synth_frame_00339_d2.0.png,150.0,2.0,2.0,0.024065,x150_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y2/synth_frame_00339_d3.0.png,150.0,2.0,3.0,0.04421,x150_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y2/synth_frame_00395_d0.3.png,150.0,2.0,0.3,0.001436,x150_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y2/synth_frame_00395_d0.6.png,150.0,2.0,0.6,0.004062,x150_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y2/synth_frame_00395_d1.0.png,150.0,2.0,1.0,0.008739,x150_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y2/synth_frame_00395_d1.5.png,150.0,2.0,1.5,0.016055,x150_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y2/synth_frame_00395_d2.0.png,150.0,2.0,2.0,0.024718,x150_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y2/synth_frame_00395_d3.0.png,150.0,2.0,3.0,0.04541,x150_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y2/synth_frame_00452_d0.3.png,150.0,2.0,0.3,0.001463,x150_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y2/synth_frame_00452_d0.6.png,150.0,2.0,0.6,0.004139,x150_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y2/synth_frame_00452_d1.0.png,150.0,2.0,1.0,0.008905,x150_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y2/synth_frame_00452_d1.5.png,150.0,2.0,1.5,0.016359,x150_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y2/synth_frame_00452_d2.0.png,150.0,2.0,2.0,0.025187,x150_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y2/synth_frame_00452_d3.0.png,150.0,2.0,3.0,0.046271,x150_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00226_d0.3.png,150.0,8.0,0.3,0.000954,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00226_d0.6.png,150.0,8.0,0.6,0.002698,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00226_d1.0.png,150.0,8.0,1.0,0.005806,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00226_d1.5.png,150.0,8.0,1.5,0.010666,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00226_d2.0.png,150.0,8.0,2.0,0.016421,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00226_d3.0.png,150.0,8.0,3.0,0.030167,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00282_d0.3.png,150.0,8.0,0.3,0.00098,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00282_d0.6.png,150.0,8.0,0.6,0.002772,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00282_d1.0.png,150.0,8.0,1.0,0.005964,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00282_d1.5.png,150.0,8.0,1.5,0.010956,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00282_d2.0.png,150.0,8.0,2.0,0.016868,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00282_d3.0.png,150.0,8.0,3.0,0.030989,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00338_d0.3.png,150.0,8.0,0.3,0.001023,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00338_d0.6.png,150.0,8.0,0.6,0.002892,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00338_d1.0.png,150.0,8.0,1.0,0.006223,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00338_d1.5.png,150.0,8.0,1.5,0.011432,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00338_d2.0.png,150.0,8.0,2.0,0.017601,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00338_d3.0.png,150.0,8.0,3.0,0.032335,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00394_d0.3.png,150.0,8.0,0.3,0.001067,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00394_d0.6.png,150.0,8.0,0.6,0.003019,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00394_d1.0.png,150.0,8.0,1.0,0.006497,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00394_d1.5.png,150.0,8.0,1.5,0.011935,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00394_d2.0.png,150.0,8.0,2.0,0.018375,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00394_d3.0.png,150.0,8.0,3.0,0.033757,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00451_d0.3.png,150.0,8.0,0.3,0.001084,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00451_d0.6.png,150.0,8.0,0.6,0.003067,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00451_d1.0.png,150.0,8.0,1.0,0.0066,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00451_d1.5.png,150.0,8.0,1.5,0.012125,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00451_d2.0.png,150.0,8.0,2.0,0.018667,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x150_y8/synth_frame_00451_d3.0.png,150.0,8.0,3.0,0.034293,x150_y8
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00225_d0.3.png,152.0,0.0,0.3,0.001644,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00225_d0.6.png,152.0,0.0,0.6,0.004649,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00225_d1.0.png,152.0,0.0,1.0,0.010003,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00225_d1.5.png,152.0,0.0,1.5,0.018378,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00225_d2.0.png,152.0,0.0,2.0,0.028294,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00225_d3.0.png,152.0,0.0,3.0,0.05198,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00281_d0.3.png,152.0,0.0,0.3,0.001738,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00281_d0.6.png,152.0,0.0,0.6,0.004917,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00281_d1.0.png,152.0,0.0,1.0,0.01058,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00281_d1.5.png,152.0,0.0,1.5,0.019436,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00281_d2.0.png,152.0,0.0,2.0,0.029924,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00281_d3.0.png,152.0,0.0,3.0,0.054974,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00338_d0.3.png,152.0,0.0,0.3,0.001782,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00338_d0.6.png,152.0,0.0,0.6,0.005039,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00338_d1.0.png,152.0,0.0,1.0,0.010843,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00338_d1.5.png,152.0,0.0,1.5,0.019919,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00338_d2.0.png,152.0,0.0,2.0,0.030667,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00338_d3.0.png,152.0,0.0,3.0,0.05634,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00394_d0.3.png,152.0,0.0,0.3,0.001881,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00394_d0.6.png,152.0,0.0,0.6,0.00532,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00394_d1.0.png,152.0,0.0,1.0,0.011447,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00394_d1.5.png,152.0,0.0,1.5,0.02103,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00394_d2.0.png,152.0,0.0,2.0,0.032378,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00394_d3.0.png,152.0,0.0,3.0,0.059482,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00451_d0.3.png,152.0,0.0,0.3,0.00192,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00451_d0.6.png,152.0,0.0,0.6,0.00543,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00451_d1.0.png,152.0,0.0,1.0,0.011684,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00451_d1.5.png,152.0,0.0,1.5,0.021464,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00451_d2.0.png,152.0,0.0,2.0,0.033047,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y0/synth_frame_00451_d3.0.png,152.0,0.0,3.0,0.060711,x152_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00225_d0.3.png,152.0,10.0,0.3,0.000939,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00225_d0.6.png,152.0,10.0,0.6,0.002657,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00225_d1.0.png,152.0,10.0,1.0,0.005716,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00225_d1.5.png,152.0,10.0,1.5,0.010501,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00225_d2.0.png,152.0,10.0,2.0,0.016168,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00225_d3.0.png,152.0,10.0,3.0,0.029702,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00281_d0.3.png,152.0,10.0,0.3,0.000978,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00281_d0.6.png,152.0,10.0,0.6,0.002768,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00281_d1.0.png,152.0,10.0,1.0,0.005955,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00281_d1.5.png,152.0,10.0,1.5,0.01094,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00281_d2.0.png,152.0,10.0,2.0,0.016843,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00281_d3.0.png,152.0,10.0,3.0,0.030942,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00338_d0.3.png,152.0,10.0,0.3,0.001015,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00338_d0.6.png,152.0,10.0,0.6,0.002869,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00338_d1.0.png,152.0,10.0,1.0,0.006174,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00338_d1.5.png,152.0,10.0,1.5,0.011343,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00338_d2.0.png,152.0,10.0,2.0,0.017463,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00338_d3.0.png,152.0,10.0,3.0,0.032082,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00394_d0.3.png,152.0,10.0,0.3,0.00106,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00394_d0.6.png,152.0,10.0,0.6,0.002999,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00394_d1.0.png,152.0,10.0,1.0,0.006452,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00394_d1.5.png,152.0,10.0,1.5,0.011853,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00394_d2.0.png,152.0,10.0,2.0,0.018249,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00394_d3.0.png,152.0,10.0,3.0,0.033525,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00451_d0.3.png,152.0,10.0,0.3,0.001064,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00451_d0.6.png,152.0,10.0,0.6,0.003008,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00451_d1.0.png,152.0,10.0,1.0,0.006473,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00451_d1.5.png,152.0,10.0,1.5,0.011891,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00451_d2.0.png,152.0,10.0,2.0,0.018308,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y10/synth_frame_00451_d3.0.png,152.0,10.0,3.0,0.033633,x152_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00226_d0.3.png,152.0,12.0,0.3,0.000998,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00226_d0.6.png,152.0,12.0,0.6,0.002822,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00226_d1.0.png,152.0,12.0,1.0,0.006073,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00226_d1.5.png,152.0,12.0,1.5,0.011157,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00226_d2.0.png,152.0,12.0,2.0,0.017177,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00226_d3.0.png,152.0,12.0,3.0,0.031556,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00282_d0.3.png,152.0,12.0,0.3,0.001032,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00282_d0.6.png,152.0,12.0,0.6,0.00292,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00282_d1.0.png,152.0,12.0,1.0,0.006283,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00282_d1.5.png,152.0,12.0,1.5,0.011543,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00282_d2.0.png,152.0,12.0,2.0,0.017772,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00282_d3.0.png,152.0,12.0,3.0,0.032649,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00338_d0.3.png,152.0,12.0,0.3,0.00111,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00338_d0.6.png,152.0,12.0,0.6,0.00314,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00338_d1.0.png,152.0,12.0,1.0,0.006757,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00338_d1.5.png,152.0,12.0,1.5,0.012414,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00338_d2.0.png,152.0,12.0,2.0,0.019112,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00338_d3.0.png,152.0,12.0,3.0,0.035112,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00394_d0.3.png,152.0,12.0,0.3,0.00115,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00394_d0.6.png,152.0,12.0,0.6,0.003253,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00394_d1.0.png,152.0,12.0,1.0,0.006999,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00394_d1.5.png,152.0,12.0,1.5,0.012858,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00394_d2.0.png,152.0,12.0,2.0,0.019796,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00394_d3.0.png,152.0,12.0,3.0,0.036367,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00451_d0.3.png,152.0,12.0,0.3,0.001162,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00451_d0.6.png,152.0,12.0,0.6,0.003287,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00451_d1.0.png,152.0,12.0,1.0,0.007073,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00451_d1.5.png,152.0,12.0,1.5,0.012993,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00451_d2.0.png,152.0,12.0,2.0,0.020005,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y12/synth_frame_00451_d3.0.png,152.0,12.0,3.0,0.036751,x152_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00226_d0.3.png,152.0,14.0,0.3,0.001145,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00226_d0.6.png,152.0,14.0,0.6,0.003238,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00226_d1.0.png,152.0,14.0,1.0,0.006966,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00226_d1.5.png,152.0,14.0,1.5,0.012798,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00226_d2.0.png,152.0,14.0,2.0,0.019703,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00226_d3.0.png,152.0,14.0,3.0,0.036197,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00282_d0.3.png,152.0,14.0,0.3,0.001211,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00282_d0.6.png,152.0,14.0,0.6,0.003427,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00282_d1.0.png,152.0,14.0,1.0,0.007373,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00282_d1.5.png,152.0,14.0,1.5,0.013545,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00282_d2.0.png,152.0,14.0,2.0,0.020853,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00282_d3.0.png,152.0,14.0,3.0,0.03831,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00339_d0.3.png,152.0,14.0,0.3,0.00127,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00339_d0.6.png,152.0,14.0,0.6,0.003592,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00339_d1.0.png,152.0,14.0,1.0,0.00773,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00339_d1.5.png,152.0,14.0,1.5,0.0142,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00339_d2.0.png,152.0,14.0,2.0,0.021862,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00339_d3.0.png,152.0,14.0,3.0,0.040164,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00395_d0.3.png,152.0,14.0,0.3,0.001328,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00395_d0.6.png,152.0,14.0,0.6,0.003756,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00395_d1.0.png,152.0,14.0,1.0,0.008082,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00395_d1.5.png,152.0,14.0,1.5,0.014847,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00395_d2.0.png,152.0,14.0,2.0,0.022859,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00395_d3.0.png,152.0,14.0,3.0,0.041994,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00452_d0.3.png,152.0,14.0,0.3,0.001313,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00452_d0.6.png,152.0,14.0,0.6,0.003713,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00452_d1.0.png,152.0,14.0,1.0,0.007988,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00452_d1.5.png,152.0,14.0,1.5,0.014675,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00452_d2.0.png,152.0,14.0,2.0,0.022594,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y14/synth_frame_00452_d3.0.png,152.0,14.0,3.0,0.041508,x152_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y16/synth_frame_00226_d0.3.png,152.0,16.0,0.3,0.001453,x152_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y16/synth_frame_00226_d0.6.png,152.0,16.0,0.6,0.00411,x152_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y16/synth_frame_00226_d1.0.png,152.0,16.0,1.0,0.008844,x152_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y16/synth_frame_00226_d1.5.png,152.0,16.0,1.5,0.016247,x152_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y16/synth_frame_00226_d2.0.png,152.0,16.0,2.0,0.025014,x152_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y16/synth_frame_00226_d3.0.png,152.0,16.0,3.0,0.045953,x152_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y16/synth_frame_00282_d0.3.png,152.0,16.0,0.3,0.001526,x152_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y16/synth_frame_00282_d0.6.png,152.0,16.0,0.6,0.004315,x152_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y16/synth_frame_00282_d1.0.png,152.0,16.0,1.0,0.009285,x152_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y16/synth_frame_00282_d1.5.png,152.0,16.0,1.5,0.017058,x152_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y16/synth_frame_00282_d2.0.png,152.0,16.0,2.0,0.026262,x152_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y16/synth_frame_00282_d3.0.png,152.0,16.0,3.0,0.048247,x152_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y16/synth_frame_00339_d0.3.png,152.0,16.0,0.3,0.00155,x152_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y16/synth_frame_00339_d0.6.png,152.0,16.0,0.6,0.004383,x152_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y16/synth_frame_00339_d1.0.png,152.0,16.0,1.0,0.009431,x152_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y16/synth_frame_00339_d1.5.png,152.0,16.0,1.5,0.017326,x152_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y16/synth_frame_00339_d2.0.png,152.0,16.0,2.0,0.026675,x152_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y16/synth_frame_00339_d3.0.png,152.0,16.0,3.0,0.049005,x152_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y16/synth_frame_00395_d0.3.png,152.0,16.0,0.3,0.001682,x152_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y16/synth_frame_00395_d0.6.png,152.0,16.0,0.6,0.004758,x152_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y16/synth_frame_00395_d1.0.png,152.0,16.0,1.0,0.010238,x152_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y16/synth_frame_00395_d1.5.png,152.0,16.0,1.5,0.018808,x152_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y16/synth_frame_00395_d2.0.png,152.0,16.0,2.0,0.028957,x152_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y16/synth_frame_00395_d3.0.png,152.0,16.0,3.0,0.053198,x152_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x152_y16/synth_frame_00452_d0.3.png,152.0,16.0,0.3,0.001743,x152_y16
