time_s,displacement_mm,frame,force_n,image_path,extracted_path
16.07,2.6783,121,0.086,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00121.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00121.jpg"
16.199,2.6998,122,0.087,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00122.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00122.jpg"
16.332,2.722,123,0.088,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00123.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00123.jpg"
16.464,2.744,124,0.089,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00124.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00124.jpg"
16.596,2.766,125,0.09,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00125.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00125.jpg"
16.725,2.7875,126,0.091,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00126.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00126.jpg"
16.86,2.81,127,0.091,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00127.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00127.jpg"
16.991,2.8318,128,0.091,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00128.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00128.jpg"
17.125,2.8542,129,0.092,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00129.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00129.jpg"
17.258,2.8763,130,0.094,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00130.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00130.jpg"
17.387,2.8978,131,0.096,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00131.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00131.jpg"
17.52,2.92,132,0.096,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00132.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00132.jpg"
17.652,2.942,133,0.098,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00133.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00133.jpg"
17.783,2.9638,134,0.098,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00134.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00134.jpg"
17.915,2.9858,135,0.1,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00135.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00135.jpg"
18.079,3.0132,136,0.102,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00136.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00136.jpg"
18.212,3.0353,137,0.103,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00137.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00137.jpg"
18.343,3.0572,138,0.104,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00138.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00138.jpg"
18.477,3.0795,139,0.105,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00139.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00139.jpg"
18.607,3.1012,140,0.106,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00140.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00140.jpg"
18.74,3.1233,141,0.107,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00141.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00141.jpg"
18.875,3.1458,142,0.109,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00142.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00142.jpg"
19.005,3.1675,143,0.111,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00143.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00143.jpg"
19.139,3.1898,144,0.113,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00144.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00144.jpg"
19.269,3.2115,145,0.113,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00145.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00145.jpg"
19.4,3.2333,146,0.114,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00146.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00146.jpg"
19.533,3.2555,147,0.115,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00147.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00147.jpg"
19.663,3.2772,148,0.117,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00148.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00148.jpg"
19.799,3.2998,149,0.119,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00149.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00149.jpg"
19.932,3.322,150,0.12,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00150.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00150.jpg"
20.064,3.344,151,0.121,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00151.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00151.jpg"
20.193,3.3655,152,0.122,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00152.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00152.jpg"
20.328,3.388,153,0.124,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00153.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00153.jpg"
20.459,3.4098,154,0.125,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00154.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00154.jpg"
20.59,3.4317,155,0.126,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00155.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00155.jpg"
20.723,3.4538,156,0.128,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00156.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00156.jpg"
20.856,3.476,157,0.13,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00157.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00157.jpg"
20.985,3.4975,158,0.131,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00158.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00158.jpg"
21.118,3.5197,159,0.132,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00159.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00159.jpg"
21.249,3.5415,160,0.134,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00160.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00160.jpg"
21.383,3.5638,161,0.135,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00161.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00161.jpg"
21.515,3.5858,162,0.136,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00162.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00162.jpg"
21.645,3.6075,163,0.137,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00163.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00163.jpg"
21.778,3.6297,164,0.139,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00164.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00164.jpg"
21.91,3.6517,165,0.14,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00165.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00165.jpg"
22.044,3.674,166,0.142,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00166.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00166.jpg"
22.174,3.6957,167,0.144,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00167.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00167.jpg"
22.307,3.7178,168,0.146,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00168.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00168.jpg"
22.437,3.7395,169,0.147,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00169.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00169.jpg"
22.571,3.7618,170,0.148,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00170.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00170.jpg"
22.7,3.7833,171,0.15,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00171.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00171.jpg"
22.835,3.8058,172,0.152,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00172.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00172.jpg"
22.965,3.8275,173,0.152,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00173.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00173.jpg"
23.129,3.8548,174,0.154,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00174.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00174.jpg"
23.263,3.8772,175,0.155,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00175.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00175.jpg"
23.394,3.899,176,0.156,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00176.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00176.jpg"
23.526,3.921,177,0.157,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00177.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00177.jpg"
23.791,3.9652,178,0.161,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00178.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00178.jpg"
23.923,3.9872,179,0.164,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00179.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00179.jpg"
24.052,4.0087,180,0.164,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00180.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00180.jpg"
24.188,4.0313,181,0.168,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00181.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00181.jpg"
24.318,4.053,182,0.169,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00182.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00182.jpg"
24.451,4.0752,183,0.171,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00183.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00183.jpg"
24.582,4.097,184,0.172,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00184.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00184.jpg"
24.713,4.1188,185,0.174,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00185.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00185.jpg"
24.845,4.1408,186,0.176,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00186.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00186.jpg"
24.977,4.1628,187,0.177,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00187.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00187.jpg"
25.107,4.1845,188,0.178,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00188.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00188.jpg"
25.243,4.2072,189,0.18,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00189.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00189.jpg"
25.373,4.2288,190,0.182,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00190.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00190.jpg"
25.507,4.2512,191,0.184,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00191.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00191.jpg"
25.638,4.273,192,0.185,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00192.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00192.jpg"
25.771,4.2952,193,0.188,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00193.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00193.jpg"
25.901,4.3168,194,0.189,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00194.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00194.jpg"
26.034,4.339,195,0.19,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00195.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00195.jpg"
26.165,4.3608,196,0.191,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00196.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00196.jpg"
26.299,4.3832,197,0.194,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00197.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00197.jpg"
26.43,4.405,198,0.195,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00198.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00198.jpg"
26.562,4.427,199,0.196,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00199.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00199.jpg"
26.692,4.4487,200,0.199,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00200.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00200.jpg"
26.827,4.4712,201,0.201,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00201.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00201.jpg"
26.957,4.4928,202,0.203,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00202.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00202.jpg"
27.092,4.5153,203,0.204,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00203.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00203.jpg"
27.22,4.5367,204,0.207,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00204.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00204.jpg"
27.351,4.5585,205,0.207,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00205.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00205.jpg"
27.485,4.5808,206,0.208,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00206.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00206.jpg"
27.619,4.6032,207,0.211,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00207.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00207.jpg"
27.748,4.6247,208,0.213,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00208.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00208.jpg"
27.883,4.6472,209,0.214,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00209.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00209.jpg"
28.014,4.669,210,0.218,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00210.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00210.jpg"
28.178,4.6963,211,0.219,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00211.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00211.jpg"
28.31,4.7183,212,0.222,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00212.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00212.jpg"
28.443,4.7405,213,0.222,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00213.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00213.jpg"
28.576,4.7627,214,0.225,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00214.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00214.jpg"
28.707,4.7845,215,0.226,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00215.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00215.jpg"
28.84,4.8067,216,0.228,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00216.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00216.jpg"
28.971,4.8285,217,0.23,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00217.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00217.jpg"
29.104,4.8507,218,0.233,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00218.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00218.jpg"
29.238,4.873,219,0.234,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00219.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00219.jpg"
29.368,4.8947,220,0.235,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00220.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00220.jpg"
29.502,4.917,221,0.236,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00221.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00221.jpg"
29.629,4.9382,222,0.237,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00222.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00222.jpg"
29.764,4.9607,223,0.238,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00223.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00223.jpg"
29.896,4.9827,224,0.239,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00224.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00224.jpg"
30.029,5.0048,225,0.241,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00225.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00225.jpg"
30.161,5.0268,226,0.243,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00226.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00226.jpg"
30.295,5.0492,227,0.244,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00227.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00227.jpg"
30.423,5.0705,228,0.245,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00228.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00228.jpg"
30.559,5.0932,229,0.248,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00229.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00229.jpg"
30.687,5.1145,230,0.249,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00230.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00230.jpg"
30.821,5.1368,231,0.252,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00231.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00231.jpg"
30.952,5.1587,232,0.254,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00232.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00232.jpg"
31.086,5.181,233,0.257,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00233.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00233.jpg"
31.214,5.2023,234,0.258,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00234.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00234.jpg"
31.349,5.2248,235,0.26,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00235.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00235.jpg"
31.48,5.2467,236,0.263,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00236.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00236.jpg"
31.612,5.2687,237,0.265,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00237.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00237.jpg"
31.744,5.2907,238,0.267,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00238.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00238.jpg"
31.879,5.3132,239,0.268,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00239.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00239.jpg"
32.009,5.3348,240,0.272,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00240.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00240.jpg"
32.141,5.3568,241,0.273,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/frame_00241.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -14)/frames/extracted/frame_00241.jpg"
