time_s,displacement_mm,frame,force_n,image_path,extracted_path
16.104,2.684,121,0.098,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00121.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00121.jpg"
16.237,2.7062,122,0.099,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00122.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00122.jpg"
16.368,2.728,123,0.101,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00123.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00123.jpg"
16.5,2.75,124,0.103,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00124.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00124.jpg"
16.631,2.7718,125,0.105,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00125.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00125.jpg"
16.764,2.794,126,0.106,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00126.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00126.jpg"
16.896,2.816,127,0.108,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00127.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00127.jpg"
17.029,2.8382,128,0.111,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00128.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00128.jpg"
17.16,2.86,129,0.111,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00129.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00129.jpg"
17.293,2.8822,130,0.113,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00130.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00130.jpg"
17.424,2.904,131,0.116,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00131.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00131.jpg"
17.557,2.9262,132,0.117,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00132.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00132.jpg"
17.686,2.9477,133,0.119,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00133.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00133.jpg"
17.82,2.97,134,0.12,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00134.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00134.jpg"
17.951,2.9918,135,0.122,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00135.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00135.jpg"
18.085,3.0142,136,0.124,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00136.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00136.jpg"
18.217,3.0362,137,0.126,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00137.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00137.jpg"
18.349,3.0582,138,0.127,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00138.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00138.jpg"
18.482,3.0803,139,0.129,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00139.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00139.jpg"
18.614,3.1023,140,0.132,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00140.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00140.jpg"
18.743,3.1238,141,0.134,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00141.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00141.jpg"
18.877,3.1462,142,0.135,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00142.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00142.jpg"
19.009,3.1682,143,0.137,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00143.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00143.jpg"
19.141,3.1902,144,0.138,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00144.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00144.jpg"
19.273,3.2122,145,0.141,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00145.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00145.jpg"
19.406,3.2343,146,0.143,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00146.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00146.jpg"
19.537,3.2562,147,0.144,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00147.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00147.jpg"
19.67,3.2783,148,0.146,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00148.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00148.jpg"
19.798,3.2997,149,0.149,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00149.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00149.jpg"
19.931,3.3218,150,0.15,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00150.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00150.jpg"
20.064,3.344,151,0.152,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00151.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00151.jpg"
20.198,3.3663,152,0.154,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00152.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00152.jpg"
20.329,3.3882,153,0.155,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00153.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00153.jpg"
20.459,3.4098,154,0.157,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00154.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00154.jpg"
20.594,3.4323,155,0.159,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00155.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00155.jpg"
20.755,3.4592,156,0.162,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00156.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00156.jpg"
20.889,3.4815,157,0.165,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00157.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00157.jpg"
21.02,3.5033,158,0.166,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00158.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00158.jpg"
21.155,3.5258,159,0.167,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00159.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00159.jpg"
21.283,3.5472,160,0.17,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00160.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00160.jpg"
21.416,3.5693,161,0.173,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00161.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00161.jpg"
21.547,3.5912,162,0.174,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00162.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00162.jpg"
21.681,3.6135,163,0.175,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00163.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00163.jpg"
21.812,3.6353,164,0.178,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00164.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00164.jpg"
21.944,3.6573,165,0.181,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00165.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00165.jpg"
22.077,3.6795,166,0.181,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00166.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00166.jpg"
22.209,3.7015,167,0.184,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00167.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00167.jpg"
22.34,3.7233,168,0.187,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00168.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00168.jpg"
22.473,3.7455,169,0.189,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00169.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00169.jpg"
22.605,3.7675,170,0.191,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00170.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00170.jpg"
22.735,3.7892,171,0.192,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00171.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00171.jpg"
22.867,3.8112,172,0.195,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00172.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00172.jpg"
23.001,3.8335,173,0.197,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00173.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00173.jpg"
23.132,3.8553,174,0.199,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00174.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00174.jpg"
23.265,3.8775,175,0.201,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00175.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00175.jpg"
23.396,3.8993,176,0.203,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00176.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00176.jpg"
23.528,3.9213,177,0.205,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00177.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00177.jpg"
23.659,3.9432,178,0.206,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00178.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00178.jpg"
23.792,3.9653,179,0.209,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00179.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00179.jpg"
23.924,3.9873,180,0.211,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00180.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00180.jpg"
24.059,4.0098,181,0.213,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00181.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00181.jpg"
24.189,4.0315,182,0.215,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00182.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00182.jpg"
24.321,4.0535,183,0.218,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00183.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00183.jpg"
24.453,4.0755,184,0.22,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00184.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00184.jpg"
24.586,4.0977,185,0.222,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00185.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00185.jpg"
24.717,4.1195,186,0.224,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00186.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00186.jpg"
24.849,4.1415,187,0.226,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00187.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00187.jpg"
24.98,4.1633,188,0.228,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00188.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00188.jpg"
25.113,4.1855,189,0.231,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00189.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00189.jpg"
25.243,4.2072,190,0.234,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00190.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00190.jpg"
25.375,4.2292,191,0.236,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00191.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00191.jpg"
25.509,4.2515,192,0.239,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00192.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00192.jpg"
25.641,4.2735,193,0.241,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00193.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00193.jpg"
25.803,4.3005,194,0.245,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00194.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00194.jpg"
25.937,4.3228,195,0.247,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00195.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00195.jpg"
26.069,4.3448,196,0.251,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00196.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00196.jpg"
26.203,4.3672,197,0.253,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00197.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00197.jpg"
26.334,4.389,198,0.257,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00198.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00198.jpg"
26.466,4.411,199,0.262,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00199.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00199.jpg"
26.597,4.4328,200,0.265,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00200.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00200.jpg"
26.729,4.4548,201,0.269,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00201.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00201.jpg"
26.861,4.4768,202,0.273,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00202.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00202.jpg"
26.995,4.4992,203,0.277,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00203.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00203.jpg"
27.127,4.5212,204,0.279,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00204.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00204.jpg"
27.26,4.5433,205,0.284,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00205.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00205.jpg"
27.388,4.5647,206,0.288,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00206.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00206.jpg"
27.523,4.5872,207,0.292,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00207.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00207.jpg"
27.654,4.609,208,0.295,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00208.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00208.jpg"
27.785,4.6308,209,0.3,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00209.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00209.jpg"
27.918,4.653,210,0.302,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00210.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00210.jpg"
28.052,4.6753,211,0.306,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00211.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00211.jpg"
28.183,4.6972,212,0.311,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00212.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00212.jpg"
28.314,4.719,213,0.317,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00213.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00213.jpg"
28.446,4.741,214,0.321,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00214.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00214.jpg"
28.579,4.7632,215,0.326,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00215.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00215.jpg"
28.708,4.7847,216,0.331,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00216.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00216.jpg"
28.84,4.8067,217,0.334,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00217.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00217.jpg"
28.975,4.8292,218,0.339,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00218.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00218.jpg"
29.108,4.8513,219,0.342,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00219.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00219.jpg"
29.239,4.8732,220,0.347,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00220.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00220.jpg"
29.37,4.895,221,0.352,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00221.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00221.jpg"
29.502,4.917,222,0.356,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00222.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00222.jpg"
29.634,4.939,223,0.362,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00223.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00223.jpg"
29.765,4.9608,224,0.366,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00224.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00224.jpg"
29.898,4.983,225,0.371,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00225.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00225.jpg"
30.03,5.005,226,0.373,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00226.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00226.jpg"
30.163,5.0272,227,0.379,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00227.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00227.jpg"
30.294,5.049,228,0.383,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00228.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00228.jpg"
30.427,5.0712,229,0.388,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00229.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00229.jpg"
30.557,5.0928,230,0.393,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00230.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00230.jpg"
30.69,5.115,231,0.398,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00231.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00231.jpg"
30.854,5.1423,232,0.403,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00232.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00232.jpg"
30.987,5.1645,233,0.407,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00233.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00233.jpg"
31.118,5.1863,234,0.412,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00234.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00234.jpg"
31.253,5.2088,235,0.417,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00235.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00235.jpg"
31.383,5.2305,236,0.422,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00236.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00236.jpg"
31.517,5.2528,237,0.427,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00237.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00237.jpg"
31.646,5.2743,238,0.433,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00238.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00238.jpg"
31.777,5.2962,239,0.437,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00239.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00239.jpg"
31.91,5.3183,240,0.442,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00240.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00240.jpg"
32.041,5.3402,241,0.446,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/frame_00241.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -4)/frames/extracted/frame_00241.jpg"
