time_s,displacement_mm,frame,force_n,image_path,extracted_path
16.069,2.6782,121,0.185,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00121.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00121.jpg"
16.199,2.6998,122,0.191,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00122.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00122.jpg"
16.334,2.7223,123,0.198,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00123.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00123.jpg"
16.463,2.7438,124,0.205,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00124.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00124.jpg"
16.596,2.766,125,0.209,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00125.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00125.jpg"
16.726,2.7877,126,0.217,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00126.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00126.jpg"
16.86,2.81,127,0.225,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00127.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00127.jpg"
16.991,2.8318,128,0.233,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00128.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00128.jpg"
17.125,2.8542,129,0.238,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00129.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00129.jpg"
17.256,2.876,130,0.245,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00130.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00130.jpg"
17.388,2.898,131,0.253,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00131.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00131.jpg"
17.519,2.9198,132,0.259,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00132.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00132.jpg"
17.652,2.942,133,0.267,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00133.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00133.jpg"
17.783,2.9638,134,0.273,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00134.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00134.jpg"
17.915,2.9858,135,0.28,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00135.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00135.jpg"
18.048,3.008,136,0.286,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00136.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00136.jpg"
18.179,3.0298,137,0.292,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00137.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00137.jpg"
18.31,3.0517,138,0.3,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00138.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00138.jpg"
18.446,3.0743,139,0.307,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00139.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00139.jpg"
18.575,3.0958,140,0.314,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00140.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00140.jpg"
18.74,3.1233,141,0.324,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00141.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00141.jpg"
18.871,3.1452,142,0.331,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00142.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00142.jpg"
19.005,3.1675,143,0.337,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00143.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00143.jpg"
19.137,3.1895,144,0.345,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00144.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00144.jpg"
19.271,3.2118,145,0.353,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00145.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00145.jpg"
19.401,3.2335,146,0.36,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00146.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00146.jpg"
19.532,3.2553,147,0.368,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00147.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00147.jpg"
19.664,3.2773,148,0.375,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00148.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00148.jpg"
19.796,3.2993,149,0.382,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00149.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00149.jpg"
19.927,3.3212,150,0.389,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00150.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00150.jpg"
20.064,3.344,151,0.397,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00151.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00151.jpg"
20.193,3.3655,152,0.404,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00152.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00152.jpg"
20.326,3.3877,153,0.411,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00153.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00153.jpg"
20.458,3.4097,154,0.42,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00154.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00154.jpg"
20.588,3.4313,155,0.426,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00155.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00155.jpg"
20.72,3.4533,156,0.433,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00156.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00156.jpg"
20.856,3.476,157,0.441,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00157.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00157.jpg"
20.986,3.4977,158,0.448,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00158.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00158.jpg"
21.119,3.5198,159,0.456,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00159.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00159.jpg"
21.25,3.5417,160,0.463,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00160.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00160.jpg"
21.383,3.5638,161,0.472,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00161.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00161.jpg"
21.512,3.5853,162,0.479,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00162.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00162.jpg"
21.644,3.6073,163,0.485,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00163.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00163.jpg"
21.775,3.6292,164,0.493,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00164.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00164.jpg"
21.908,3.6513,165,0.502,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00165.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00165.jpg"
22.042,3.6737,166,0.509,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00166.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00166.jpg"
22.173,3.6955,167,0.515,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00167.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00167.jpg"
22.306,3.7177,168,0.523,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00168.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00168.jpg"
22.44,3.74,169,0.53,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00169.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00169.jpg"
22.567,3.7612,170,0.538,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00170.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00170.jpg"
22.702,3.7837,171,0.544,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00171.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00171.jpg"
22.834,3.8057,172,0.553,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00172.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00172.jpg"
22.966,3.8277,173,0.56,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00173.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00173.jpg"
23.098,3.8497,174,0.567,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00174.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00174.jpg"
23.23,3.8717,175,0.575,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00175.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00175.jpg"
23.362,3.8937,176,0.583,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00176.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00176.jpg"
23.494,3.9157,177,0.59,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00177.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00177.jpg"
23.623,3.9372,178,0.596,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00178.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00178.jpg"
23.76,3.96,179,0.605,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00179.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00179.jpg"
23.92,3.9867,180,0.614,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00180.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00180.jpg"
24.055,4.0092,181,0.622,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00181.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00181.jpg"
24.186,4.031,182,0.629,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00182.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00182.jpg"
24.319,4.0532,183,0.636,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00183.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00183.jpg"
24.449,4.0748,184,0.643,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00184.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00184.jpg"
24.582,4.097,185,0.651,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00185.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00185.jpg"
24.713,4.1188,186,0.658,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00186.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00186.jpg"
24.845,4.1408,187,0.666,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00187.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00187.jpg"
24.976,4.1627,188,0.672,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00188.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00188.jpg"
25.112,4.1853,189,0.68,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00189.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00189.jpg"
25.243,4.2072,190,0.687,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00190.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00190.jpg"
25.375,4.2292,191,0.696,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00191.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00191.jpg"
25.506,4.251,192,0.703,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00192.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00192.jpg"
25.637,4.2728,193,0.71,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00193.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00193.jpg"
25.768,4.2947,194,0.719,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00194.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00194.jpg"
25.903,4.3172,195,0.727,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00195.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00195.jpg"
26.033,4.3388,196,0.734,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00196.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00196.jpg"
26.168,4.3613,197,0.741,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00197.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00197.jpg"
26.297,4.3828,198,0.748,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00198.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00198.jpg"
26.431,4.4052,199,0.757,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00199.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00199.jpg"
26.562,4.427,200,0.764,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00200.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00200.jpg"
26.695,4.4492,201,0.772,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00201.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00201.jpg"
26.826,4.471,202,0.78,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00202.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00202.jpg"
26.959,4.4932,203,0.789,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00203.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00203.jpg"
27.089,4.5148,204,0.795,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00204.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00204.jpg"
27.223,4.5372,205,0.803,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00205.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00205.jpg"
27.355,4.5592,206,0.81,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00206.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00206.jpg"
27.485,4.5808,207,0.818,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00207.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00207.jpg"
27.616,4.6027,208,0.825,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00208.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00208.jpg"
27.75,4.625,209,0.832,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00209.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00209.jpg"
27.883,4.6472,210,0.844,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00210.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00210.jpg"
28.016,4.6693,211,0.849,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00211.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00211.jpg"
28.145,4.6908,212,0.856,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00212.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00212.jpg"
28.278,4.713,213,0.863,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00213.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00213.jpg"
28.409,4.7348,214,0.87,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00214.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00214.jpg"
28.545,4.7575,215,0.877,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00215.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00215.jpg"
28.673,4.7788,216,0.884,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00216.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00216.jpg"
28.809,4.8015,217,0.892,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00217.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00217.jpg"
28.972,4.8287,218,0.899,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00218.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00218.jpg"
29.105,4.8508,219,0.907,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00219.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00219.jpg"
29.233,4.8722,220,0.914,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00220.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00220.jpg"
29.369,4.8948,221,0.92,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00221.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00221.jpg"
29.497,4.9162,222,0.927,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00222.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00222.jpg"
29.631,4.9385,223,0.936,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00223.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00223.jpg"
29.76,4.96,224,0.941,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00224.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00224.jpg"
29.893,4.9822,225,0.947,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00225.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00225.jpg"
30.026,5.0043,226,0.954,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00226.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00226.jpg"
30.161,5.0268,227,0.959,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00227.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00227.jpg"
30.291,5.0485,228,0.966,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00228.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00228.jpg"
30.425,5.0708,229,0.971,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00229.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00229.jpg"
30.554,5.0923,230,0.979,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00230.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00230.jpg"
30.687,5.1145,231,0.985,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00231.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00231.jpg"
30.816,5.136,232,0.991,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00232.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00232.jpg"
30.953,5.1588,233,0.997,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00233.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00233.jpg"
31.081,5.1802,234,1.003,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00234.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00234.jpg"
31.217,5.2028,235,1.008,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00235.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00235.jpg"
31.345,5.2242,236,1.014,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00236.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00236.jpg"
31.481,5.2468,237,1.018,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00237.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00237.jpg"
31.608,5.268,238,1.024,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00238.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00238.jpg"
31.744,5.2907,239,1.031,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00239.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00239.jpg"
31.874,5.3123,240,1.036,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00240.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00240.jpg"
32.009,5.3348,241,1.042,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/frame_00241.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -16)/frames/extracted/frame_00241.jpg"
