time_s,displacement_mm,frame,force_n,image_path,extracted_path
16.071,2.6785,121,0.306,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00121.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00121.jpg"
16.233,2.7055,122,0.313,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00122.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00122.jpg"
16.365,2.7275,123,0.313,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00123.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00123.jpg"
16.497,2.7495,124,0.32,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00124.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00124.jpg"
16.629,2.7715,125,0.326,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00125.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00125.jpg"
16.76,2.7933,126,0.332,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00126.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00126.jpg"
16.892,2.8153,127,0.337,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00127.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00127.jpg"
17.024,2.8373,128,0.344,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00128.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00128.jpg"
17.16,2.86,129,0.351,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00129.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00129.jpg"
17.29,2.8817,130,0.356,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00130.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00130.jpg"
17.422,2.9037,131,0.361,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00131.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00131.jpg"
17.554,2.9257,132,0.369,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00132.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00132.jpg"
17.687,2.9478,133,0.373,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00133.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00133.jpg"
17.818,2.9697,134,0.38,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00134.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00134.jpg"
17.951,2.9918,135,0.384,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00135.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00135.jpg"
18.079,3.0132,136,0.391,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00136.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00136.jpg"
18.213,3.0355,137,0.396,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00137.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00137.jpg"
18.344,3.0573,138,0.403,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00138.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00138.jpg"
18.48,3.08,139,0.409,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00139.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00139.jpg"
18.61,3.1017,140,0.415,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00140.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00140.jpg"
18.742,3.1237,141,0.422,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00141.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00141.jpg"
18.873,3.1455,142,0.427,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00142.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00142.jpg"
19.006,3.1677,143,0.433,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00143.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00143.jpg"
19.137,3.1895,144,0.44,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00144.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00144.jpg"
19.27,3.2117,145,0.444,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00145.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00145.jpg"
19.403,3.2338,146,0.452,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00146.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00146.jpg"
19.534,3.2557,147,0.457,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00147.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00147.jpg"
19.666,3.2777,148,0.463,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00148.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00148.jpg"
19.799,3.2998,149,0.469,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00149.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00149.jpg"
19.93,3.3217,150,0.476,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00150.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00150.jpg"
20.06,3.3433,151,0.48,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00151.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00151.jpg"
20.195,3.3658,152,0.487,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00152.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00152.jpg"
20.324,3.3873,153,0.492,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00153.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00153.jpg"
20.458,3.4097,154,0.502,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00154.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00154.jpg"
20.591,3.4318,155,0.508,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00155.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00155.jpg"
20.723,3.4538,156,0.512,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00156.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00156.jpg"
20.855,3.4758,157,0.52,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00157.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00157.jpg"
20.985,3.4975,158,0.527,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00158.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00158.jpg"
21.116,3.5193,159,0.531,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00159.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00159.jpg"
21.284,3.5473,160,0.541,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00160.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00160.jpg"
21.416,3.5693,161,0.547,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00161.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00161.jpg"
21.547,3.5912,162,0.551,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00162.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00162.jpg"
21.68,3.6133,163,0.561,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00163.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00163.jpg"
21.81,3.635,164,0.567,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00164.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00164.jpg"
21.941,3.6568,165,0.573,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00165.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00165.jpg"
22.073,3.6788,166,0.579,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00166.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00166.jpg"
22.207,3.7012,167,0.587,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00167.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00167.jpg"
22.34,3.7233,168,0.594,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00168.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00168.jpg"
22.472,3.7453,169,0.599,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00169.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00169.jpg"
22.602,3.767,170,0.609,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00170.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00170.jpg"
22.735,3.7892,171,0.615,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00171.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00171.jpg"
22.868,3.8113,172,0.621,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00172.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00172.jpg"
22.998,3.833,173,0.627,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00173.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00173.jpg"
23.131,3.8552,174,0.634,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00174.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00174.jpg"
23.265,3.8775,175,0.639,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00175.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00175.jpg"
23.394,3.899,176,0.646,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00176.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00176.jpg"
23.527,3.9212,177,0.654,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00177.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00177.jpg"
23.658,3.943,178,0.661,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00178.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00178.jpg"
23.793,3.9655,179,0.666,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00179.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00179.jpg"
23.923,3.9872,180,0.673,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00180.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00180.jpg"
24.054,4.009,181,0.682,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00181.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00181.jpg"
24.188,4.0313,182,0.687,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00182.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00182.jpg"
24.317,4.0528,183,0.693,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00183.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00183.jpg"
24.452,4.0753,184,0.7,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00184.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00184.jpg"
24.584,4.0973,185,0.706,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00185.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00185.jpg"
24.716,4.1193,186,0.712,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00186.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00186.jpg"
24.847,4.1412,187,0.719,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00187.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00187.jpg"
24.978,4.163,188,0.725,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00188.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00188.jpg"
25.109,4.1848,189,0.733,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00189.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00189.jpg"
25.242,4.207,190,0.738,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00190.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00190.jpg"
25.374,4.229,191,0.745,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00191.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00191.jpg"
25.507,4.2512,192,0.752,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00192.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00192.jpg"
25.638,4.273,193,0.756,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00193.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00193.jpg"
25.77,4.295,194,0.763,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00194.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00194.jpg"
25.903,4.3172,195,0.77,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00195.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00195.jpg"
26.034,4.339,196,0.777,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00196.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00196.jpg"
26.166,4.361,197,0.782,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00197.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00197.jpg"
26.298,4.383,198,0.79,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00198.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00198.jpg"
26.465,4.4108,199,0.798,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00199.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00199.jpg"
26.595,4.4325,200,0.805,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00200.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00200.jpg"
26.729,4.4548,201,0.811,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00201.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00201.jpg"
26.857,4.4762,202,0.818,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00202.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00202.jpg"
26.991,4.4985,203,0.824,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00203.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00203.jpg"
27.122,4.5203,204,0.831,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00204.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00204.jpg"
27.256,4.5427,205,0.837,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00205.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00205.jpg"
27.388,4.5647,206,0.842,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00206.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00206.jpg"
27.521,4.5868,207,0.85,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00207.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00207.jpg"
27.653,4.6088,208,0.856,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00208.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00208.jpg"
27.786,4.631,209,0.864,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00209.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00209.jpg"
27.917,4.6528,210,0.868,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00210.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00210.jpg"
28.046,4.6743,211,0.876,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00211.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00211.jpg"
28.178,4.6963,212,0.882,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00212.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00212.jpg"
28.312,4.7187,213,0.889,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00213.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00213.jpg"
28.445,4.7408,214,0.896,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00214.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00214.jpg"
28.575,4.7625,215,0.902,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00215.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00215.jpg"
28.709,4.7848,216,0.907,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00216.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00216.jpg"
28.839,4.8065,217,0.914,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00217.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00217.jpg"
28.974,4.829,218,0.923,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00218.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00218.jpg"
29.103,4.8505,219,0.928,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00219.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00219.jpg"
29.238,4.873,220,0.934,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00220.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00220.jpg"
29.37,4.895,221,0.94,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00221.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00221.jpg"
29.502,4.917,222,0.947,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00222.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00222.jpg"
29.632,4.9387,223,0.953,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00223.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00223.jpg"
29.762,4.9603,224,0.959,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00224.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00224.jpg"
29.898,4.983,225,0.967,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00225.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00225.jpg"
30.027,5.0045,226,0.972,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00226.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00226.jpg"
30.16,5.0267,227,0.979,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00227.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00227.jpg"
30.292,5.0487,228,0.983,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00228.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00228.jpg"
30.426,5.071,229,0.992,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00229.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00229.jpg"
30.555,5.0925,230,0.997,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00230.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00230.jpg"
30.691,5.1152,231,1.003,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00231.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00231.jpg"
30.819,5.1365,232,1.01,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00232.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00232.jpg"
30.954,5.159,233,1.016,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00233.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00233.jpg"
31.083,5.1805,234,1.022,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00234.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00234.jpg"
31.217,5.2028,235,1.028,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00235.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00235.jpg"
31.348,5.2247,236,1.035,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00236.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00236.jpg"
31.512,5.252,237,1.042,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00237.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00237.jpg"
31.643,5.2738,238,1.049,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00238.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00238.jpg"
31.777,5.2962,239,1.054,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00239.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00239.jpg"
31.907,5.3178,240,1.06,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00240.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00240.jpg"
32.039,5.3398,241,1.068,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/frame_00241.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -2)/frames/extracted/frame_00241.jpg"
