time_s,displacement_mm,frame,force_n,image_path,extracted_path
16.099,2.6832,121,0.069,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00121.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00121.jpg"
16.232,2.7053,122,0.07,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00122.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00122.jpg"
16.362,2.727,123,0.07,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00123.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00123.jpg"
16.495,2.7492,124,0.072,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00124.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00124.jpg"
16.629,2.7715,125,0.073,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00125.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00125.jpg"
16.76,2.7933,126,0.073,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00126.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00126.jpg"
16.892,2.8153,127,0.075,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00127.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00127.jpg"
17.023,2.8372,128,0.076,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00128.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00128.jpg"
17.157,2.8595,129,0.077,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00129.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00129.jpg"
17.287,2.8812,130,0.078,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00130.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00130.jpg"
17.418,2.903,131,0.079,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00131.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00131.jpg"
17.55,2.925,132,0.08,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00132.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00132.jpg"
17.685,2.9475,133,0.08,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00133.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00133.jpg"
17.815,2.9692,134,0.081,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00134.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00134.jpg"
17.949,2.9915,135,0.082,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00135.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00135.jpg"
18.078,3.013,136,0.084,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00136.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00136.jpg"
18.213,3.0355,137,0.084,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00137.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00137.jpg"
18.341,3.0568,138,0.085,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00138.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00138.jpg"
18.475,3.0792,139,0.086,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00139.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00139.jpg"
18.606,3.101,140,0.086,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00140.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00140.jpg"
18.741,3.1235,141,0.088,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00141.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00141.jpg"
18.871,3.1452,142,0.088,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00142.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00142.jpg"
19.006,3.1677,143,0.09,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00143.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00143.jpg"
19.137,3.1895,144,0.091,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00144.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00144.jpg"
19.266,3.211,145,0.092,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00145.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00145.jpg"
19.399,3.2332,146,0.092,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00146.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00146.jpg"
19.533,3.2555,147,0.093,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00147.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00147.jpg"
19.663,3.2772,148,0.096,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00148.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00148.jpg"
19.797,3.2995,149,0.096,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00149.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00149.jpg"
19.928,3.3213,150,0.096,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00150.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00150.jpg"
20.062,3.3437,151,0.097,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00151.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00151.jpg"
20.193,3.3655,152,0.099,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00152.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00152.jpg"
20.325,3.3875,153,0.1,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00153.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00153.jpg"
20.457,3.4095,154,0.101,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00154.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00154.jpg"
20.619,3.4365,155,0.102,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00155.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00155.jpg"
20.753,3.4588,156,0.103,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00156.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00156.jpg"
20.886,3.481,157,0.105,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00157.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00157.jpg"
21.016,3.5027,158,0.105,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00158.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00158.jpg"
21.146,3.5243,159,0.106,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00159.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00159.jpg"
21.279,3.5465,160,0.107,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00160.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00160.jpg"
21.412,3.5687,161,0.108,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00161.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00161.jpg"
21.545,3.5908,162,0.11,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00162.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00162.jpg"
21.677,3.6128,163,0.11,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00163.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00163.jpg"
21.808,3.6347,164,0.112,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00164.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00164.jpg"
21.94,3.6567,165,0.112,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00165.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00165.jpg"
22.072,3.6787,166,0.114,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00166.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00166.jpg"
22.205,3.7008,167,0.115,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00167.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00167.jpg"
22.335,3.7225,168,0.115,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00168.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00168.jpg"
22.468,3.7447,169,0.116,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00169.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00169.jpg"
22.601,3.7668,170,0.118,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00170.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00170.jpg"
22.733,3.7888,171,0.119,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00171.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00171.jpg"
22.865,3.8108,172,0.12,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00172.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00172.jpg"
22.996,3.8327,173,0.122,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00173.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00173.jpg"
23.127,3.8545,174,0.123,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00174.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00174.jpg"
23.259,3.8765,175,0.124,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00175.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00175.jpg"
23.392,3.8987,176,0.126,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00176.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00176.jpg"
23.524,3.9207,177,0.126,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00177.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00177.jpg"
23.657,3.9428,178,0.127,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00178.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00178.jpg"
23.791,3.9652,179,0.128,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00179.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00179.jpg"
23.919,3.9865,180,0.13,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00180.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00180.jpg"
24.054,4.009,181,0.132,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00181.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00181.jpg"
24.186,4.031,182,0.132,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00182.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00182.jpg"
24.315,4.0525,183,0.133,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00183.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00183.jpg"
24.447,4.0745,184,0.134,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00184.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00184.jpg"
24.582,4.097,185,0.135,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00185.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00185.jpg"
24.713,4.1188,186,0.136,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00186.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00186.jpg"
24.847,4.1412,187,0.137,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00187.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00187.jpg"
24.977,4.1628,188,0.139,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00188.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00188.jpg"
25.111,4.1852,189,0.14,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00189.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00189.jpg"
25.243,4.2072,190,0.142,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00190.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00190.jpg"
25.371,4.2285,191,0.143,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00191.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00191.jpg"
25.505,4.2508,192,0.144,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00192.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00192.jpg"
25.638,4.273,193,0.144,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00193.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00193.jpg"
25.802,4.3003,194,0.146,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00194.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00194.jpg"
25.934,4.3223,195,0.147,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00195.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00195.jpg"
26.066,4.3443,196,0.149,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00196.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00196.jpg"
26.197,4.3662,197,0.151,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00197.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00197.jpg"
26.328,4.388,198,0.151,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00198.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00198.jpg"
26.462,4.4103,199,0.153,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00199.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00199.jpg"
26.593,4.4322,200,0.153,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00200.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00200.jpg"
26.728,4.4547,201,0.154,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00201.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00201.jpg"
26.858,4.4763,202,0.157,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00202.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00202.jpg"
26.989,4.4982,203,0.158,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00203.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00203.jpg"
27.123,4.5205,204,0.159,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00204.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00204.jpg"
27.254,4.5423,205,0.161,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00205.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00205.jpg"
27.383,4.5638,206,0.162,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00206.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00206.jpg"
27.518,4.5863,207,0.163,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00207.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00207.jpg"
27.652,4.6087,208,0.165,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00208.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00208.jpg"
27.781,4.6302,209,0.165,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00209.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00209.jpg"
27.915,4.6525,210,0.165,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00210.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00210.jpg"
28.046,4.6743,211,0.168,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00211.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00211.jpg"
28.179,4.6965,212,0.169,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00212.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00212.jpg"
28.309,4.7182,213,0.171,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00213.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00213.jpg"
28.442,4.7403,214,0.171,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00214.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00214.jpg"
28.573,4.7622,215,0.173,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00215.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00215.jpg"
28.706,4.7843,216,0.175,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00216.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00216.jpg"
28.837,4.8062,217,0.176,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00217.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00217.jpg"
28.97,4.8283,218,0.177,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00218.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00218.jpg"
29.102,4.8503,219,0.178,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00219.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00219.jpg"
29.236,4.8727,220,0.181,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00220.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00220.jpg"
29.365,4.8942,221,0.182,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00221.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00221.jpg"
29.499,4.9165,222,0.185,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00222.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00222.jpg"
29.631,4.9385,223,0.186,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00223.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00223.jpg"
29.763,4.9605,224,0.187,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00224.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00224.jpg"
29.895,4.9825,225,0.188,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00225.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00225.jpg"
30.027,5.0045,226,0.189,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00226.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00226.jpg"
30.158,5.0263,227,0.19,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00227.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00227.jpg"
30.29,5.0483,228,0.192,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00228.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00228.jpg"
30.421,5.0702,229,0.193,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00229.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00229.jpg"
30.553,5.0922,230,0.194,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00230.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00230.jpg"
30.688,5.1147,231,0.195,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00231.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00231.jpg"
30.849,5.1415,232,0.198,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00232.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00232.jpg"
30.983,5.1638,233,0.199,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00233.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00233.jpg"
31.114,5.1857,234,0.2,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00234.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00234.jpg"
31.246,5.2077,235,0.202,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00235.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00235.jpg"
31.376,5.2293,236,0.204,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00236.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00236.jpg"
31.512,5.252,237,0.205,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00237.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00237.jpg"
31.642,5.2737,238,0.206,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00238.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00238.jpg"
31.775,5.2958,239,0.208,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00239.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00239.jpg"
31.906,5.3177,240,0.208,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00240.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00240.jpg"
32.04,5.34,241,0.21,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/frame_00241.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00241.jpg"
