time_s,displacement_mm,frame,force_n,image_path,extracted_path
16.065,2.6775,121,0.068,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00121.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00121.jpg"
16.2,2.7,122,0.069,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00122.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00122.jpg"
16.332,2.722,123,0.07,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00123.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00123.jpg"
16.461,2.7435,124,0.07,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00124.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00124.jpg"
16.596,2.766,125,0.071,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00125.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00125.jpg"
16.727,2.7878,126,0.071,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00126.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00126.jpg"
16.858,2.8097,127,0.073,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00127.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00127.jpg"
17.023,2.8372,128,0.074,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00128.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00128.jpg"
17.154,2.859,129,0.075,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00129.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00129.jpg"
17.287,2.8812,130,0.076,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00130.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00130.jpg"
17.42,2.9033,131,0.077,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00131.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00131.jpg"
17.551,2.9252,132,0.078,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00132.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00132.jpg"
17.682,2.947,133,0.08,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00133.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00133.jpg"
17.814,2.969,134,0.081,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00134.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00134.jpg"
17.945,2.9908,135,0.082,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00135.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00135.jpg"
18.079,3.0132,136,0.083,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00136.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00136.jpg"
18.211,3.0352,137,0.084,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00137.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00137.jpg"
18.344,3.0573,138,0.084,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00138.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00138.jpg"
18.475,3.0792,139,0.086,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00139.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00139.jpg"
18.607,3.1012,140,0.087,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00140.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00140.jpg"
18.739,3.1232,141,0.087,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00141.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00141.jpg"
18.871,3.1452,142,0.088,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00142.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00142.jpg"
19.002,3.167,143,0.089,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00143.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00143.jpg"
19.135,3.1892,144,0.09,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00144.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00144.jpg"
19.267,3.2112,145,0.091,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00145.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00145.jpg"
19.399,3.2332,146,0.093,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00146.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00146.jpg"
19.531,3.2552,147,0.093,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00147.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00147.jpg"
19.663,3.2772,148,0.095,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00148.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00148.jpg"
19.791,3.2985,149,0.096,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00149.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00149.jpg"
19.926,3.321,150,0.096,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00150.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00150.jpg"
20.059,3.3432,151,0.098,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00151.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00151.jpg"
20.191,3.3652,152,0.099,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00152.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00152.jpg"
20.323,3.3872,153,0.102,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00153.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00153.jpg"
20.455,3.4092,154,0.102,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00154.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00154.jpg"
20.587,3.4312,155,0.103,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00155.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00155.jpg"
20.718,3.453,156,0.103,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00156.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00156.jpg"
20.85,3.475,157,0.105,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00157.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00157.jpg"
20.982,3.497,158,0.105,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00158.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00158.jpg"
21.116,3.5193,159,0.106,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00159.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00159.jpg"
21.246,3.541,160,0.107,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00160.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00160.jpg"
21.38,3.5633,161,0.109,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00161.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00161.jpg"
21.511,3.5852,162,0.111,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00162.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00162.jpg"
21.644,3.6073,163,0.111,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00163.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00163.jpg"
21.775,3.6292,164,0.112,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00164.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00164.jpg"
21.906,3.651,165,0.114,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00165.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00165.jpg"
22.04,3.6733,166,0.114,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00166.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00166.jpg"
22.204,3.7007,167,0.116,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00167.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00167.jpg"
22.336,3.7227,168,0.117,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00168.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00168.jpg"
22.469,3.7448,169,0.118,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00169.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00169.jpg"
22.602,3.767,170,0.12,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00170.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00170.jpg"
22.731,3.7885,171,0.121,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00171.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00171.jpg"
22.863,3.8105,172,0.121,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00172.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00172.jpg"
22.996,3.8327,173,0.124,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00173.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00173.jpg"
23.127,3.8545,174,0.124,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00174.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00174.jpg"
23.261,3.8768,175,0.125,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00175.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00175.jpg"
23.392,3.8987,176,0.126,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00176.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00176.jpg"
23.525,3.9208,177,0.127,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00177.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00177.jpg"
23.658,3.943,178,0.129,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00178.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00178.jpg"
23.789,3.9648,179,0.13,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00179.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00179.jpg"
23.919,3.9865,180,0.131,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00180.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00180.jpg"
24.053,4.0088,181,0.132,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00181.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00181.jpg"
24.182,4.0303,182,0.134,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00182.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00182.jpg"
24.318,4.053,183,0.135,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00183.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00183.jpg"
24.448,4.0747,184,0.137,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00184.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00184.jpg"
24.581,4.0968,185,0.138,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00185.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00185.jpg"
24.714,4.119,186,0.138,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00186.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00186.jpg"
24.843,4.1405,187,0.14,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00187.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00187.jpg"
24.977,4.1628,188,0.141,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00188.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00188.jpg"
25.107,4.1845,189,0.142,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00189.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00189.jpg"
25.241,4.2068,190,0.144,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00190.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00190.jpg"
25.371,4.2285,191,0.144,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00191.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00191.jpg"
25.507,4.2512,192,0.146,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00192.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00192.jpg"
25.637,4.2728,193,0.147,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00193.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00193.jpg"
25.768,4.2947,194,0.148,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00194.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00194.jpg"
25.897,4.3162,195,0.149,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00195.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00195.jpg"
26.034,4.339,196,0.15,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00196.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00196.jpg"
26.162,4.3603,197,0.152,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00197.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00197.jpg"
26.299,4.3832,198,0.154,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00198.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00198.jpg"
26.429,4.4048,199,0.154,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00199.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00199.jpg"
26.562,4.427,200,0.155,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00200.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00200.jpg"
26.691,4.4485,201,0.156,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00201.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00201.jpg"
26.826,4.471,202,0.158,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00202.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00202.jpg"
26.955,4.4925,203,0.161,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00203.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00203.jpg"
27.089,4.5148,204,0.161,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00204.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00204.jpg"
27.253,4.5422,205,0.164,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00205.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00205.jpg"
27.386,4.5643,206,0.165,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00206.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00206.jpg"
27.518,4.5863,207,0.165,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00207.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00207.jpg"
27.649,4.6082,208,0.167,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00208.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00208.jpg"
27.78,4.63,209,0.168,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00209.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00209.jpg"
27.913,4.6522,210,0.169,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00210.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00210.jpg"
28.045,4.6742,211,0.171,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00211.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00211.jpg"
28.177,4.6962,212,0.172,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00212.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00212.jpg"
28.311,4.7185,213,0.174,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00213.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00213.jpg"
28.441,4.7402,214,0.175,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00214.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00214.jpg"
28.573,4.7622,215,0.176,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00215.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00215.jpg"
28.704,4.784,216,0.178,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00216.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00216.jpg"
28.838,4.8063,217,0.179,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00217.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00217.jpg"
28.968,4.828,218,0.18,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00218.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00218.jpg"
29.103,4.8505,219,0.182,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00219.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00219.jpg"
29.235,4.8725,220,0.182,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00220.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00220.jpg"
29.363,4.8938,221,0.184,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00221.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00221.jpg"
29.499,4.9165,222,0.186,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00222.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00222.jpg"
29.631,4.9385,223,0.188,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00223.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00223.jpg"
29.764,4.9607,224,0.188,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00224.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00224.jpg"
29.891,4.9818,225,0.19,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00225.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00225.jpg"
30.024,5.004,226,0.192,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00226.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00226.jpg"
30.156,5.026,227,0.193,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00227.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00227.jpg"
30.291,5.0485,228,0.194,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00228.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00228.jpg"
30.421,5.0702,229,0.196,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00229.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00229.jpg"
30.556,5.0927,230,0.198,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00230.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00230.jpg"
30.684,5.114,231,0.198,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00231.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00231.jpg"
30.817,5.1362,232,0.2,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00232.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00232.jpg"
30.946,5.1577,233,0.202,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00233.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00233.jpg"
31.083,5.1805,234,0.202,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00234.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00234.jpg"
31.212,5.202,235,0.203,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00235.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00235.jpg"
31.348,5.2247,236,0.205,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00236.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00236.jpg"
31.479,5.2465,237,0.207,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00237.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00237.jpg"
31.61,5.2683,238,0.208,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00238.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00238.jpg"
31.743,5.2905,239,0.209,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00239.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00239.jpg"
31.873,5.3122,240,0.211,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00240.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00240.jpg"
32.004,5.334,241,0.212,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00241.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00241.jpg"
